car_id, route_cluster2
20152524042554-641,1
20152524072545-996,0
20152524082502-366,0
20152524082521-737,1
20152524112511-940,1
20152524122527-579,1
20152525012508-370,1
20152525012549-913,1
20152525032537-431,0
20152525042516-108,1
20152525042519-381,0
20152525042530-85,1
20152525042535-195,2
20152525062542-225,1
20152525062543-274,0
20152525082524-985,2
20152525092541-151,1
20152525102559-950,1
20152526042506-542,1
20152526062530-151,1
20152526082520-23,1
20152526122519-113,0
20152527022522-115,1
20152527022531-64,2
20152527032543-8,2
20152527032555-353,1
20152527072503-929,1
20152527092517-772,1
20152527102521-92,1
20152527102541-175,1
20152527102554-683,1
20152528012515-626,2
20152528012520-453,0
20152528012542-188,1
20152528022533-167,2
20152528052550-543,2
20152528092511-140,2
20152528092556-30,0
20152528102542-269,1
20152528112512-496,0
20152529012515-597,2
20152529022528-642,1
20152529032522-874,2
20152529032542-292,1
20152529032546-113,0
20152529062500-596,1
20152529072547-796,1
20152529092504-987,1
20152529092534-521,2
20152529092545-735,0
20152529102538-290,2
20152529102554-390,2
20152529122514-610,2
20152529122535-473,0
20152530042509-982,1
20152530042540-171,1
20152530052504-640,1
20152530082532-866,1
20152530102514-642,1
20152530102539-80,2
20152530112555-432,0
20152531032502-40,1
20152531072521-938,1
20152531082521-227,1
20152531082536-410,1
20152531102541-22,1
20152531112500-776,1
20152601012639-8,2
20152601022603-965,1
20152601032602-114,1
20152601062655-890,2
20152601072603-870,2
20152601072646-339,0
20152601092607-499,0
20152601092630-363,2
20152601112611-300,1
20152601122623-54,1
20152602012639-340,1
20152602042627-350,1
20152602042647-114,1
20152602062632-579,0
20152602072610-386,2
20152602072648-861,1
20152602072655-429,1
20152602072659-678,1
20152602082644-571,2
20152602112608-911,0
20152602122642-940,1
20152603012609-626,2
20152603022615-769,1
20152603032600-411,2
20152603032638-774,2
20152603052648-115,1
20152603062609-710,1
20152603072604-152,0
20152603072628-94,2
20152603082646-209,1
20152603092611-468,0
20152603122624-578,1
20152604012628-0,0
20152604012632-211,0
20152604022659-533,0
20152604052658-724,1
20152604062637-526,1
20152604072643-403,0
20152604082614-455,1
20152604112601-952,1
20152604112641-515,1
20152604122627-392,1
20152604122658-312,1
20152605012634-824,1
20152605042639-261,0
20152605052649-247,0
20152605062636-836,1
20152605072638-932,1
20152605072645-576,1
20152605082604-337,1
20152605102601-328,2
20152605102611-434,1
20152605122628-610,2
20152606012620-386,1
20152606012640-366,1
20152606012652-335,0
20152606022604-255,1
20152606022653-437,2
20152606032633-61,2
20152606032633-640,1
20152606052630-884,2
20152606052635-272,2
20152606062618-786,1
20152606072615-951,0
20152606092611-288,0
20152606102611-230,0
20152606122615-459,2
20152607012617-339,1
20152607012632-335,2
20152607012655-615,1
20152607042619-960,2
20152607042623-797,2
20152607052612-325,2
20152607062650-779,1
20152607072621-439,1
20152607072653-308,2
20152607092603-350,2
20152607092607-197,2
20152607102601-20,2
20152607102647-573,1
20152607112632-973,1
20152608012606-941,1
20152608022645-733,1
20152608042656-439,2
20152608052615-214,1
20152608082638-702,0
20152608082640-6,2
20152608082651-981,2
20152608092601-553,1
20152608092613-41,1
20152608112631-387,1
20152609012611-577,2
20152609092656-305,2
20152609102611-783,1
20152609112632-767,1
20152610012616-238,1
20152610022639-223,2
20152610022654-88,0
20152610032628-677,1
20152610052623-296,0
20152610062612-425,1
20152610092600-874,0
20152610112615-740,0
20152610112631-411,1
20152610122627-285,0
20152611012607-354,1
20152611012652-785,0
20152611022615-260,2
20152611022640-459,1
20152611042608-753,1
20152611042652-570,2
20152611072627-207,1
20152611092650-295,2
20152612012617-85,2
20152612012636-355,1
20152612022619-830,2
20152612032640-395,2
20152612072617-383,2
20152612092616-433,1
20152612122625-610,1
20152612122652-844,1
20152612122659-947,1
20152613022643-189,1
20152613102638-652,0
20152613102657-412,2
20152613112639-741,0
20152613122637-292,1
20152614032608-515,2
20152614032611-671,0
20152614032616-732,0
20152614052608-658,0
20152614052641-115,1
20152614072648-135,1
20152614112602-965,2
20152614112619-98,1
20152614122614-782,1
20152615012610-377,0
20152615032614-151,1
20152615032653-523,2
20152615072606-62,2
20152615082644-315,1
20152615082645-320,2
20152615102606-97,0
20152615122601-96,1
20152616022624-356,1
20152616022625-64,2
20152616032618-514,1
20152616042649-259,2
20152616052613-210,2
20152616062617-515,2
20152616072646-204,2
20152616072652-905,1
20152616092627-391,1
20152616112648-695,0
20152617012605-746,2
20152617012638-107,1
20152617012640-251,1
20152617022607-984,1
20152617022615-821,1
20152617022639-188,2
20152617092646-509,1
20152618022623-126,1
20152618042637-966,0
20152618062642-81,1
20152618072621-823,1
20152618072637-79,2
20152618092632-650,0
20152618102646-953,2
20152619012615-221,2
20152619052643-277,2
20152619052654-46,0
20152619062611-689,1
20152619062644-549,0
20152619062652-455,1
20152619072610-850,1
20152619072641-809,1
20152619102612-568,1
20152620012607-238,1
20152620032609-833,2
20152620032614-122,2
20152620042635-437,1
20152620052624-864,0
20152620062601-225,0
20152620062633-528,0
20152620072611-980,2
20152620092652-624,2
20152620102631-377,2
20152620122611-643,2
20152620122646-486,0
20152621012645-75,1
20152621052652-607,2
20152621062629-429,2
20152621082611-901,1
20152621082654-458,1
20152621092652-941,2
20152622012613-387,0
20152622032605-762,0
20152622042619-891,0
20152622042630-66,0
20152622052658-108,0
20152622072612-632,2
20152623072629-800,0
20152623082622-737,1
20152623092639-730,2
20152623092656-715,1
20152623102601-929,1
20152623122622-438,2
20152624012651-349,0
20152624032647-451,1
20152624042644-559,1
20152624072652-602,1
20152624072658-21,2
20152624102605-26,2
20152624122615-528,1
20152625012610-60,0
20152625022619-350,0
20152625022653-561,0
20152625032611-756,1
20152625042644-584,0
20152625052621-728,1
20152625072614-162,1
20152625072619-375,0
20152625072651-427,0
20152625082625-798,0
20152625082631-507,2
20152625102655-249,0
20152626022632-543,1
20152626022659-583,1
20152626032621-951,1
20152626062625-468,0
20152626062634-704,2
20152626072602-493,1
20152627022642-406,1
20152627032619-195,1
20152627032636-64,1
20152627042635-754,0
20152627052611-825,2
20152627092600-849,0
20152628012607-30,1
20152628082657-500,1
20152628112645-216,1
20152628122633-435,1
20152629012651-157,0
20152629022625-52,2
20152629032602-475,0
20152629032604-459,1
20152629032648-26,0
20152629042632-481,1
20152629072643-892,1
20152629082632-277,2
20152629122639-423,0
20152630022658-764,1
20152630062606-542,2
20152630092647-226,2
20152630102605-959,0
20152630102651-351,0
20152630112619-767,0
20152630112657-79,0
20152631012643-373,1
20152631022621-156,2
20152631082611-613,0
20152631112623-34,0
20152701012757-798,1
20152701022725-153,2
20152701022732-867,2
20152701042737-169,0
20152701042745-699,1
20152701052720-709,2
20152701062759-795,2
20152701072708-253,1
20152701082731-176,1
20152701112759-138,1
20152702012744-220,1
20152702072702-121,1
20152702082701-295,2
20152702082717-764,1
20152702112740-619,1
20152702112744-513,1
20152703012733-565,1
20152703012746-542,0
20152703062723-570,0
20152703072701-166,1
20152703072711-146,0
20152703072722-313,1
20152703092725-377,0
20152703112735-711,1
20152703112748-47,0
20152704012705-41,1
20152704012752-116,0
20152704022701-232,1
20152704022721-344,2
20152704022755-875,1
20152704052713-407,1
20152704052728-389,2
20152704102759-689,0
20152704112753-610,1
20152705042730-318,0
20152705082700-328,1
20152705082730-727,0
20152705092735-661,2
20152705112730-412,2
20152705112755-32,1
20152705122752-45,1
20152706012711-413,1
20152706022725-184,1
20152706032730-402,0
20152706042715-176,0
20152706062756-380,0
20152706082746-499,1
20152706092737-722,1
20152706102715-95,1
20152706102758-465,1
20152706112749-394,1
20152706122706-745,0
20152706122712-540,2
20152706122758-11,1
20152707012737-110,-1
20152707022754-808,2
20152707042731-919,0
20152707052737-344,0
20152707062703-3,1
20152707072751-974,1
20152707102716-827,1
20152707102724-384,1
20152707102734-863,2
20152707122720-612,2
20152707122725-774,0
20152708012754-464,0
20152708022755-916,1
20152708032744-317,1
20152708042738-355,1
20152708072750-181,1
20152708082725-940,2
20152708122748-320,1
20152709022719-478,1
20152709032721-99,2
20152709052707-15,2
20152709052754-9,2
20152709062708-45,2
20152709072702-390,1
20152709072703-969,0
20152709082722-414,0
20152709082754-396,0
20152709092720-465,2
20152710022715-872,1
20152710092718-59,2
20152710092737-981,0
20152710122745-528,2
20152711012752-363,1
20152711012753-900,2
20152711032704-985,1
20152711032724-725,1
20152711062726-437,1
20152711062749-315,1
20152711082701-441,2
20152711082711-835,1
20152711092730-427,2
20152711092738-80,0
20152711102726-214,1
20152711112744-600,1
20152711112746-346,2
20152711112749-922,2
20152711112755-796,2
20152711122705-744,1
20152712012701-812,2
20152712012712-669,1
20152712012750-549,1
20152712032717-170,1
20152712032736-635,1
20152712062746-485,1
20152712082719-296,1
20152712092742-702,0
20152712102715-951,1
20152712102746-890,2
20152712122737-855,1
20152713052737-917,2
20152713052748-632,1
20152713072733-35,2
20152713092746-105,2
20152713102754-896,1
20152713112722-565,1
20152713122722-282,1
20152713122724-631,1
20152713122742-24,2
20152714022709-931,0
20152714032723-265,1
20152714062745-516,2
20152714062757-568,2
20152714112748-458,0
20152715082716-327,2
20152715082740-609,1
20152715102715-129,1
20152715102727-628,0
20152716012759-993,0
20152716022735-871,1
20152716042757-275,0
20152716072757-400,0
20152716082703-974,0
20152716092742-820,1
20152716102734-529,2
20152716122736-950,0
20152717042750-937,0
20152717052750-615,2
20152717062754-144,2
20152717062759-153,1
20152717092705-306,1
20152717112747-232,1
20152717122753-2,0
20152718012719-661,2
20152718042732-411,1
20152718102738-773,1
20152718102756-727,1
20152718122750-655,1
20152719012735-573,1
20152719032703-189,2
20152719032729-250,0
20152719032730-548,0
20152719042722-615,2
20152719052719-134,0
20152719082724-919,1
20152719082732-854,1
20152719102718-287,0
20152720032733-633,2
20152720082748-722,0
20152720092750-958,1
20152720112739-23,1
20152720112757-579,1
20152721012702-519,1
20152721052714-57,2
20152721082743-391,1
20152721082747-925,1
20152721092703-739,0
20152721092721-707,1
20152722052705-796,0
20152722052740-669,1
20152722082711-239,1
20152722082714-814,2
20152722102759-13,2
20152723012701-563,0
20152723012751-951,1
20152723022703-590,0
20152723032707-725,1
20152723032741-851,0
20152723042726-628,2
20152723112739-990,1
20152723112750-60,2
20152723122730-481,2
20152723122738-832,0
20152723122754-803,1
20152724022701-346,1
20152724022714-969,0
20152724022725-929,2
20152724022730-933,2
20152724032734-919,2
20152724032744-453,1
20152724042713-265,2
20152724062710-421,2
20152724072748-848,2
20152724092700-102,1
20152724102732-927,0
20152724102747-37,1
20152724112733-858,2
20152724122720-418,1
20152725012712-255,1
20152725032725-88,0
20152725052758-524,1
20152725072720-764,2
20152725072753-376,0
20152725072754-511,2
20152725082707-555,2
20152725112715-664,0
20152726012729-506,1
20152726032711-587,1
20152726032754-124,2
20152726042723-397,0
20152726042724-61,2
20152726042728-687,1
20152726042751-686,0
20152726082705-702,2
20152727032726-130,0
20152727032734-400,1
20152727062727-421,0
20152727092702-729,0
20152727122717-345,1
20152727122724-538,1
20152728012732-411,1
20152728032742-198,1
20152728082727-282,0
20152728102705-563,1
20152728102719-723,1
20152728122745-573,1
20152729012753-836,2
20152729032736-810,1
20152729032750-703,0
20152729032751-107,1
20152729042736-714,1
20152729052719-451,2
20152729052729-806,1
20152729052750-787,2
20152729082705-491,2
20152729082724-578,0
20152729102731-508,0
20152729112721-705,0
20152729112749-811,2
20152730012738-814,1
20152730022758-606,1
20152730052714-154,2
20152730062720-372,1
20152730062723-66,0
20152730062742-90,2
20152730102714-620,1
20152730102727-969,1
20152730112706-517,1
20152731032706-323,2
20152731042731-228,1
20152731082730-144,1
20152731082747-677,1
20152731092708-712,2
20152731112735-564,1
20152801022821-939,1
20152801032847-862,0
20152801042854-889,0
20152801052822-733,2
20152801072801-74,2
20152801072819-105,1
20152801082834-605,2
20152801102848-547,1
20152801102857-771,0
20152801112834-707,2
20152801112857-221,1
20152801122825-147,1
20152802022845-769,2
20152802042836-36,1
20152802052806-928,2
20152802072821-970,0
20152802112850-57,1
20152803022801-220,0
20152803022825-787,0
20152803032833-38,1
20152803062833-268,1
20152803072816-844,2
20152803082805-619,2
20152803082807-792,1
20152803122832-744,1
20152804012816-125,2
20152804012852-864,2
20152804012856-644,1
20152804022809-547,0
20152804042857-608,2
20152804062818-72,0
20152804082816-432,2
20152804092840-293,1
20152804122805-486,1
20152805012826-73,0
20152805032829-255,2
20152805042806-342,0
20152805062805-519,1
20152805082823-737,1
20152805092834-132,2
20152805092847-422,0
20152805102823-890,1
20152805122808-640,2
20152806032847-86,2
20152806082844-502,0
20152807062821-864,1
20152807082801-714,1
20152807092841-842,1
20152808022859-591,2
20152808032805-306,2
20152808032826-116,1
20152808102810-127,1
20152808102834-790,1
20152808112822-341,0
20152808122849-523,1
20152809012804-904,0
20152809012825-91,0
20152809022854-210,1
20152809032822-774,0
20152809062856-589,0
20152809082800-369,1
20152809082828-889,2
20152809082857-788,2
20152810012838-269,0
20152810012841-23,1
20152810032846-567,1
20152810052855-807,1
20152810102803-808,1
20152810102819-458,1
20152810102828-459,1
20152811012806-340,0
20152811032834-706,1
20152811042814-583,2
20152811062804-277,0
20152811062827-515,1
20152811072814-668,2
20152811072856-634,1
20152811092825-833,0
20152811102800-454,0
20152812012846-131,0
20152812022832-815,1
20152812042815-443,0
20152812042819-422,0
20152812072809-28,0
20152812072846-276,1
20152812082822-19,2
20152812082859-94,0
20152812122813-98,2
20152812122818-384,1
20152813042802-5,1
20152813042842-830,0
20152813042852-20,0
20152813072833-760,2
20152813082845-836,1
20152813082850-252,1
20152813122838-287,0
20152814012834-417,1
20152814042856-261,1
20152814062834-4,1
20152814092813-494,1
20152814102803-385,0
20152814122805-968,1
20152814122810-380,2
20152815012824-971,2
20152815022801-210,1
20152815022831-831,2
20152815022839-704,0
20152815032843-542,1
20152815042814-977,2
20152815052834-912,1
20152815052849-816,0
20152815062858-974,1
20152815072807-909,2
20152815092813-971,1
20152815102844-133,1
20152816032814-271,2
20152816052835-878,1
20152816082835-10,1
20152816082854-883,2
20152816092824-175,0
20152816092830-353,2
20152816102821-282,0
20152816102825-722,1
20152816102859-713,2
20152816112859-104,1
20152816122841-313,1
20152817012849-833,1
20152817022802-947,0
20152817062832-264,1
20152817062846-890,1
20152818012813-881,1
20152818012854-987,2
20152818022812-310,1
20152818052854-218,0
20152818052857-251,2
20152818062808-408,2
20152818092849-712,1
20152819022855-141,0
20152819042821-876,1
20152819062830-519,0
20152819072857-484,1
20152819092823-511,0
20152819112837-9,0
20152819112852-444,2
20152819122822-975,1
20152819122847-981,1
20152820012852-467,2
20152820012858-901,2
20152820042856-757,2
20152820052838-613,2
20152820072852-75,2
20152820102827-437,0
20152820122842-573,0
20152821012818-81,1
20152821022822-568,2
20152821022856-627,1
20152821032823-470,1
20152821042813-361,1
20152821052831-499,0
20152821052835-750,0
20152821062848-391,2
20152821082849-866,1
20152821092812-926,0
20152821092859-995,1
20152821122809-260,0
20152822012830-543,1
20152822032816-655,0
20152822032835-521,2
20152822042853-889,1
20152822052837-707,0
20152822082859-49,2
