car_id, route_cluster1
20151531021539-858,74
20151531031549-230,99
20151531051542-14,41
20151531051542-946,49
20151531091529-683,14
20151531111510-701,106
20151601021656-196,22
20151601031629-649,14
20151601031635-401,37
20151601031653-102,92
20151601041600-94,73
20151601051643-543,23
20151601071610-352,52
20151601101604-955,81
20151601101614-646,23
20151602021614-218,94
20151602031635-816,30
20151602031658-446,27
20151602061643-167,79
20151602071621-654,8
20151602071627-36,22
20151602091615-940,0
20151602101636-583,3
20151602121624-797,91
20151602121645-871,88
20151603031651-532,6
20151603041648-438,80
20151603041648-814,115
20151603051629-978,107
20151603061611-545,106
20151603061640-724,6
20151603061654-187,93
20151603101648-227,55
20151604011635-266,30
20151604021625-197,69
20151604031616-721,27
20151604041618-562,8
20151604081602-122,1
20151604081612-669,94
20151604091656-972,75
20151604111624-415,45
20151605061605-159,2
20151605071639-764,23
20151605081652-828,45
20151605091611-743,23
20151606021642-600,11
20151606031633-30,21
20151606031654-707,49
20151606071628-927,3
20151606081628-560,73
20151606091653-198,119
20151606101600-597,14
20151607011652-132,39
20151607031638-902,74
20151607041603-377,9
20151607051607-228,93
20151607061603-978,22
20151607061640-872,45
20151607071627-500,87
20151607081638-405,115
20151608011609-774,22
20151608051630-185,10
20151608061603-479,61
20151608091658-472,100
20151608111612-218,101
20151609011606-651,12
20151609011626-759,77
20151609061625-849,22
20151609081657-851,12
20151609111645-563,12
20151610011624-428,21
20151610031632-225,103
20151610051648-803,68
20151610081616-401,21
20151610081659-443,11
20151611051619-74,67
20151611051647-681,21
20151611061644-777,8
20151611071602-941,22
20151611081603-412,5
20151611081647-123,12
20151611101618-274,10
20151611101618-605,14
20151611111649-796,57
20151611121645-733,21
20151612031639-61,27
20151612041658-450,112
20151612061616-167,23
20151612061624-150,92
20151612061633-319,22
20151612071620-287,3
20151612081618-367,14
20151612081630-430,107
20151612101618-908,95
20151612121604-72,80
20151612121615-643,3
20151612121629-412,22
20151612121658-752,74
20151613011610-242,24
20151613011638-124,23
20151613021630-650,3
20151613031640-694,52
20151613061633-182,24
20151613061634-340,55
20151613071616-304,22
20151613091621-285,54
20151613091635-490,24
20151613111653-93,63
20151614011644-131,12
20151614011649-199,31
20151614051608-921,27
20151614061628-86,21
20151614071608-934,54
20151614071616-110,37
20151614091646-956,16
20151614121612-952,72
20151615011608-528,41
20151615031620-662,3
20151615061625-429,86
20151616021636-386,76
20151616051638-682,6
20151616061611-647,49
20151616071624-579,23
20151616071648-361,23
20151616091623-588,39
20151616091632-393,1
20151616101657-764,6
20151616111617-168,6
20151617011611-701,101
20151617021605-748,13
20151617021606-104,75
20151617051603-789,50
20151617071647-820,46
20151617081652-70,90
20151617101635-486,2
20151617121648-62,7
20151618021648-198,55
20151618051609-530,39
20151618061607-618,22
20151618071600-327,118
20151619021612-46,59
20151619061642-149,10
20151619071622-794,59
20151619081627-523,54
20151619091605-574,12
20151619091608-327,75
20151619091644-457,22
20151619091658-670,44
20151619111615-309,2
20151619111656-337,18
20151620061621-385,87
20151620061659-448,30
20151620081616-194,12
20151620101652-108,1
20151621011611-3,67
20151621011631-58,71
20151621021621-233,12
20151621031610-102,1
20151621031648-283,67
20151621041636-903,105
20151621041638-653,2
20151621041656-716,22
20151621071645-193,107
20151621081613-981,2
20151621081633-895,8
20151621091605-465,37
20151621111640-814,6
20151621121625-608,60
20151622031611-284,21
20151622031619-590,21
20151622041646-326,28
20151622071609-320,75
20151622071609-598,2
20151622071620-348,60
20151622081618-495,99
20151622101630-477,68
20151622101656-331,59
20151622111658-627,37
20151622121602-494,41
20151623031635-474,1
20151623031639-511,3
20151623041622-269,56
20151623041644-600,120
20151623051636-911,11
20151623061604-714,8
20151623071615-935,81
20151623091621-956,105
20151623101605-757,23
20151623111631-719,77
20151623111635-221,8
20151624021626-982,2
20151624031658-684,61
20151624051659-955,0
20151624061651-753,47
20151624071616-309,2
20151624101641-279,61
20151624121637-939,58
20151625011628-348,64
20151625021614-449,80
20151625021627-767,62
20151625031626-950,53
20151625041628-460,37
20151625041658-913,0
20151625071637-666,21
20151625081606-434,8
20151625101651-52,79
20151625121635-837,79
20151626021639-5,17
20151626021659-342,12
20151626061634-437,21
20151626061648-946,108
20151626071648-759,4
20151626071649-847,2
20151626121657-196,40
20151627021611-237,114
20151627031600-619,21
20151627061623-296,120
20151627081615-572,8
20151627111655-590,58
20151627121622-355,61
20151628041640-401,105
20151628071608-385,71
20151628111650-794,9
20151629031626-475,21
20151629051601-936,112
20151629061638-988,3
20151629071612-80,3
20151629071622-521,8
20151629081640-992,18
20151629101604-17,37
20151629101611-370,31
20151629111604-526,23
20151629121627-214,12
20151629121653-371,22
20151630031606-854,6
20151630041632-789,36
20151630081603-922,87
20151630081653-901,3
20151630101656-555,6
20151630121637-711,8
20151630121648-874,3
20151631011605-555,12
20151631011622-538,32
20151631031602-96,45
20151631041644-215,68
20151701021704-457,73
20151701021715-940,6
20151701061719-611,30
20151701071703-253,23
20151701071741-626,94
20151701091728-197,2
20151701091730-48,4
20151701101717-179,50
20151701101744-794,12
20151701111705-969,3
20151701111735-536,24
20151701121719-196,14
20151701121734-114,8
20151701121746-803,69
20151702031733-230,14
20151703031712-494,101
20151703041708-748,14
20151703041729-413,48
20151703071734-903,21
20151703081723-858,92
20151703081750-866,94
20151703101707-426,69
20151703121720-618,6
20151703121746-96,23
20151704011709-810,1
20151704021745-210,22
20151704031734-414,22
20151704041709-562,77
20151704041733-844,11
20151704051706-78,22
20151704061733-850,6
20151704071753-165,4
20151704091740-106,90
20151704111727-901,24
20151704111744-144,74
20151705021700-731,6
20151705031703-749,22
20151705051728-150,22
20151705061705-625,2
20151705081717-385,47
20151705081753-773,50
20151705091722-67,77
20151705111738-293,2
20151706041715-288,92
20151706051739-382,8
20151706071728-676,22
20151706081728-645,21
20151706101738-245,12
20151706101742-248,83
20151706121739-14,2
20151707041712-312,99
20151707041752-71,8
20151707051702-432,99
20151707051709-188,68
20151707051753-540,1
20151707061706-226,24
20151707081739-907,9
20151707101746-939,12
20151707111715-550,48
20151708021738-621,48
20151708041746-192,24
20151708081720-837,22
20151708101713-388,77
20151708101735-197,50
20151708111710-843,33
20151708121705-165,3
20151708121720-605,46
20151709031711-971,24
20151709031747-775,22
20151709071708-623,2
20151709081703-888,70
20151709091702-944,67
20151709101723-830,8
20151709101746-425,75
20151709111713-199,6
20151709111735-195,13
20151709121709-263,21
20151710021746-134,65
20151710031722-962,75
20151710041718-269,34
20151710051755-835,86
20151710081734-100,34
20151710081736-544,52
20151710081754-167,71
20151710111713-168,49
20151710121709-837,4
20151711011732-63,88
20151711021720-756,94
20151711021723-592,101
20151711031713-662,41
20151711051741-464,21
20151711061722-116,5
20151711071703-72,60
20151711081724-536,65
20151711091708-973,50
20151711091716-66,2
20151711101721-357,6
20151711111714-748,8
20151712051721-6,117
20151712061733-488,38
20151712061745-29,53
20151712081729-791,34
20151712081746-902,117
20151712081751-931,76
20151712101734-998,6
20151712111744-380,1
20151713011710-914,13
20151713041735-900,23
20151713061726-223,41
20151713071733-979,84
20151713081738-591,11
20151713081751-615,3
20151713081752-56,23
20151713111750-937,72
20151714011753-328,3
20151714021701-680,39
20151714031721-948,21
20151714041736-450,12
20151714061741-876,12
20151714061754-756,17
20151714071756-170,23
20151714081717-477,13
20151714101756-632,24
20151715011755-827,21
20151715021754-464,21
20151715031713-676,31
20151715041752-244,14
20151715071752-15,6
20151715111719-318,5
20151716011707-992,23
20151716011720-984,24
20151716021749-651,101
20151716021752-994,6
20151716051736-410,114
20151716071747-621,94
20151716081718-203,14
20151716081734-269,23
20151716101753-304,55
20151716121722-464,14
20151717021725-292,122
20151717051708-679,114
20151717051751-396,6
20151717061717-630,67
20151717061735-632,1
20151717071728-569,87
20151717101752-508,39
20151717111727-753,24
20151717121704-659,48
20151717121711-600,22
20151718011738-309,3
20151718051724-967,2
20151718101744-247,3
20151718121705-459,43
20151718121757-2,3
20151719021722-253,112
20151719031705-396,113
20151719041717-410,1
20151719041725-731,0
20151719081739-523,3
20151719111714-100,24
20151720071710-178,24
20151720081740-125,85
20151720091715-120,82
20151720091715-321,1
20151720101733-225,12
20151720101759-16,21
20151721031718-777,6
20151721041729-734,97
20151721091717-824,2
20151721101734-95,2
20151721111744-664,61
20151722011714-504,21
20151722021752-58,113
20151722031711-894,18
20151722031720-165,24
20151722051720-973,114
20151722051724-428,52
20151722061712-453,39
20151722061721-346,25
20151722091759-375,81
20151722101713-627,71
20151722101732-165,32
20151723021731-292,114
20151723021731-685,11
20151723051709-947,105
20151723051740-30,3
20151723061708-6,101
20151723061732-246,21
20151723091752-582,26
20151723111733-148,0
20151724011744-503,40
20151724021705-148,49
20151724031732-555,66
20151724061714-521,54
20151724081751-413,94
20151724101727-825,92
20151724111708-22,21
20151725011750-852,38
20151725031714-305,23
20151725041726-478,18
20151725061739-591,74
20151725071716-115,76
20151725071728-305,0
20151725081732-573,2
20151725091708-32,54
20151726051745-318,2
20151726061723-136,76
20151726061756-646,17
20151726071747-488,88
20151726081706-525,3
20151726101752-323,114
20151726111704-117,5
20151726121746-942,1
20151727021712-641,39
20151727031721-626,3
20151727081727-53,58
20151727081750-912,27
20151727091758-4,27
20151727101705-938,15
20151727121710-316,48
20151727121757-443,13
20151728041704-292,88
20151728041726-55,1
20151728051728-164,5
20151728061713-907,78
20151728071725-829,14
20151728091731-964,2
20151728101733-413,71
20151728111711-22,107
20151728111728-645,115
20151729021710-317,8
20151729021748-498,53
20151729031705-203,6
20151729031712-712,23
20151729051737-48,5
20151729051759-488,27
20151729071706-182,2
20151729071748-127,55
20151729091748-733,34
20151729091750-316,77
20151729111740-777,12
20151730011702-213,22
20151730011708-691,113
20151730041740-897,60
20151730051712-404,0
20151730051757-753,3
20151730061703-165,71
20151730081700-38,91
20151730091712-79,14
20151730101720-508,60
20151730111746-390,73
20151730121753-539,21
20151730121755-247,10
20151731021708-898,88
20151731021746-364,74
20151731051723-409,22
20151731051740-917,94
20151731061717-691,6
20151731081719-311,77
20151731081743-297,24
20151731111751-901,8
20151731121701-28,8
20151801021811-599,87
20151801041821-719,53
20151801061858-931,30
20151801101817-469,21
20151801111852-365,94
20151801121803-31,69
20151802011838-551,6
20151802021816-771,112
20151802021836-315,103
20151802061810-813,104
20151802061824-89,82
20151802081806-394,73
20151802081849-562,2
20151802091853-106,91
20151802101818-845,21
20151802111847-191,3
20151803011812-57,69
20151803011833-787,22
20151803121817-229,23
20151804011800-928,1
20151804011822-374,89
20151804021836-532,13
20151804041847-14,98
20151804041847-645,63
20151804051810-974,107
20151804081815-5,21
20151804081822-193,70
20151804101823-786,21
20151804111828-884,55
20151805011802-318,3
20151805011803-183,2
20151805021821-858,89
20151805041820-109,23
20151805061803-366,6
20151805061831-133,80
20151805071821-119,7
20151805101809-893,27
20151806021845-686,24
20151806031803-709,6
20151806081849-627,7
20151806091850-702,14
20151806101819-946,64
20151806101842-841,6
20151806101848-562,21
20151806111855-965,19
20151806121802-559,49
20151807011805-599,6
20151807011836-906,83
20151807021839-992,22
20151807031805-101,1
20151807041812-701,79
20151807041826-31,17
20151807051813-813,8
20151807071804-850,9
20151807101827-295,68
20151807111855-648,108
20151807121828-117,103
20151808021841-200,99
20151808051800-604,92
20151808051847-914,1
20151808061832-769,80
20151808061856-318,23
20151808071821-441,75
20151808071834-232,15
20151808091850-884,17
20151808101855-321,23
20151808121849-986,34
20151808121857-411,13
20151809011826-129,27
20151809021827-599,6
20151809051832-222,24
20151809081807-728,32
20151809111800-66,4
20151809121805-29,82
20151810011827-158,77
20151810041830-866,12
20151810051808-730,13
20151810061830-545,5
20151810071802-340,17
20151810071816-403,22
20151810091823-659,112
20151811021803-685,59
20151811041814-115,9
20151811041844-860,24
20151811051833-890,85
20151811071822-114,120
20151811071822-531,2
20151811111834-290,19
20151812011836-943,106
20151812021854-880,46
20151812031807-51,108
20151812041829-28,6
20151812061805-214,46
20151812081806-396,115
20151812081821-786,23
20151812081835-734,36
20151812081845-784,5
20151813011856-888,15
20151813021824-408,15
20151813031829-984,80
20151813031843-852,30
20151813061817-670,60
20151813061849-608,23
20151813091850-644,41
20151813101843-73,28
20151813111802-162,89
20151814011844-434,17
20151814011859-734,3
20151814031806-332,11
20151814051808-820,82
20151814051844-730,25
20151814061817-293,11
20151814071826-934,11
20151814071827-411,14
20151814091820-723,79
20151814091851-213,61
20151814111839-294,23
20151814121800-358,23
20151815011803-120,23
20151815011829-768,27
20151815041843-802,20
20151815091854-333,52
20151815101840-564,3
20151815111847-510,115
20151816031811-238,88
20151816051829-230,14
20151816061843-103,39
20151816081837-977,106
20151816121814-878,99
20151817011850-621,20
20151817021828-403,8
20151817041849-523,108
20151817051852-380,73
20151817061809-267,12
20151817061810-561,6
20151817061821-681,24
20151817081823-156,77
20151817091802-222,14
20151818011809-113,6
20151818041825-454,30
20151818051823-515,6
20151818061805-850,32
20151818071851-924,13
20151818081844-631,31
20151818101826-629,77
20151818111807-529,21
20151818111845-978,11
20151819091842-213,101
20151819121855-481,25
20151820021802-129,88
20151820041854-851,103
20151820041859-498,12
20151820051846-474,74
20151820091811-842,56
20151820101807-35,94
20151820101815-744,107
20151820101849-472,62
20151820101858-629,21
20151820121856-831,23
20151821011808-722,48
20151821051837-55,115
20151821071848-991,24
20151821081800-795,15
20151821091846-841,17
